Anon Student Id,Session Id,Time,KC_Model(MATHia),Level (Section),Problem Name,Step Name,Attempt At Step,Help Level,Selection,Action,Input,Outcome,CF (Rule Id),CF (Semantic Event ID),CF (Etalon),CF (Skill Previous p-Known),CF (Skill New p-Known),CF (Module),CF (Workspace Encounter),CF (Workspace Variant),CF (Workspace Progress Status),CF (Skill Opportunity),cf_school_id,cf_class_id,"Selection <- ifelse(Action == ""Done Button"", ""Done Button"", NA)",Time_Diff_Minutes,Idle,Monitor,Working,Struggle,Hint Abuse,Attempt_Count,Time,Detector_Name,Value
s231,_hysgnt1_h6g7lmhdximfeqt2_w:1676343043203,2023-02-14 04:24:52,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-006,gn-enter-percent-0,3,0,,Attempt,"{value=50, escape-in-messages=false}",JIT,Student enters 50 or 75,32978901-198f-46b1-89c8-2676b9001f3e,{value=25},,,describing_variability_of_quantities_67acc,0,empty-variant,PROMOTED,,sch4,c9,,0.6666666666666666,False,True,False,False,False,0.0,False,False,False
s231,_hysgnt1_h6g7lmhdximfeqt2_w:1676343043203,2023-02-14 04:25:02,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-006,gn-enter-percent-0,4,0,,Attempt,"{value=20, escape-in-messages=false}",ERROR," Hints, there are multiple numbers in this question, this is a percent question, this is a can question, this is a q3 to median question",957025a4-81ef-4b70-86ae-5f73fa2b0b3e,{value=25},,,describing_variability_of_quantities_67acc,0,empty-variant,PROMOTED,,sch4,c9,,0.16666666666666666,False,True,False,False,False,0.0,False,False,False
s231,_hysgnt1_h6g7lmhdximfeqt2_w:1676343043203,2023-02-14 04:25:02,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-006,gn-enter-percent-0,0,2,,Hint Request,,INITIAL_HINT,Those numbers are the same as the Median and Q3 values,7b84e2fb-a931-487d-b273-77f068237288,{value=25},,,describing_variability_of_quantities_67acc,0,empty-variant,PROMOTED,,sch4,c9,,0.0,False,True,False,False,False,0.0,False,False,False
s231,_hysgnt1_h6g7lmhdximfeqt2_w:1676343043203,2023-02-14 04:25:10,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-006,gn-enter-percent-0,5,0,,Attempt,"{value=25, escape-in-messages=false}",OK,,c1ae44b3-456c-48c2-a5d3-cade562de88c,{value=25},,,describing_variability_of_quantities_67acc,0,empty-variant,PROMOTED,,sch4,c9,,0.13333333333333333,False,False,True,False,False,0.0,False,False,False
s231,_hysgnt1_h6g7lmhdximfeqt2_w:1676343043203,2023-02-14 04:25:16,determine-cannot-calculate,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-006,gn-determine-calculability-1,1,0,,Attempt,{value=_cannot},OK,,a999a49e-ec45-4ff1-944a-cb2cc4e41997,{value=_cannot},0.901215751326663,0.974126220985956,describing_variability_of_quantities_67acc,0,empty-variant,PROMOTED,24.0,sch4,c9,,0.1,False,False,True,False,False,0.0,False,False,False
s231,_hysgnt1_h6g7lmhdximfeqt2_w:1676343043203,2023-02-14 04:25:20,determine-can-calculate,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-006,gn-determine-calculability-2,1,0,,Attempt,{value=_can},OK,,6ebdfc4c-b047-43f0-9859-f7e0dd9f73f9,{value=_can},1.0,1.0,describing_variability_of_quantities_67acc,0,empty-variant,PROMOTED,42.0,sch4,c9,,0.06666666666666667,False,False,True,False,False,0.0,False,False,False
s231,_hysgnt1_h6g7lmhdximfeqt2_w:1676343043203,2023-02-14 04:25:28,enter-percent-relative-quartile,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-006,gn-enter-percent-2,1,0,,Attempt,"{value=75, escape-in-messages=false}",OK,,951123a1-aa9d-4e4a-a567-ad402e73e7b2,{value=75},0.988741357320177,0.997816641112619,describing_variability_of_quantities_67acc,0,empty-variant,PROMOTED,21.0,sch4,c9,,0.13333333333333333,False,False,True,False,False,0.0,False,False,False
s231,_hysgnt1_h6g7lmhdximfeqt2_w:1676343043203,2023-02-14 04:25:34,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-006,,0,0,,Done Button,,OK,,1d308c4a-eb23-45b5-8eae-186535967186,,,,describing_variability_of_quantities_67acc,0,empty-variant,PROMOTED,,sch4,c9,Done Button,0.1,False,False,True,False,False,0.0,False,False,False
s5,_vxwuih-tehbhos_uaccz_1icq4:1677511298615,2023-02-27 15:33:57,,analyzing_models_1step,analyzing_models_1step-091,gn-classify-item-3,2,0,,Attempt,{value=role-1},OK,,a5f56b15-7f9e-4f4c-b11f-6dea2d1a8c57,{value=role-1},,,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,,sch2,c5,,0.05,False,False,False,False,False,0.0,False,False,False
s5,_vxwuih-tehbhos_uaccz_1icq4:1677511298615,2023-02-27 15:34:00,interpret scenario with words,analyzing_models_1step,analyzing_models_1step-091,gn-classify-item-4,1,0,,Attempt,{value=role-2},OK,,0f381382-d80a-4b0d-80bb-9441b7483d77,{value=role-2},0.914271554825039,0.980374683270152,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,7.0,sch2,c5,,0.05,False,False,False,False,False,0.0,False,False,False
s5,_vxwuih-tehbhos_uaccz_1icq4:1677511298615,2023-02-27 15:34:03,,analyzing_models_1step,analyzing_models_1step-091,,0,0,,Done Button,,OK,,2402e7cb-006d-4853-bdb9-1a700102f2c9,,,,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,,sch2,c5,Done Button,0.03333333333333333,False,False,False,False,False,0.0,False,False,False
s5,ijv-k-cze6qu6rymcj_lvdib6cu:1684851011589,2023-05-23 14:37:36,determine category with min or max total value in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-095,q-1-string-gn,1,0,,Attempt,{value=Newspapers},ERROR," Hints, _relative-analysis problem, total row OR total column (NOT both)",2949e757-2506-4e93-a863-dd2342108dba,{value=News Magazines},0.632,0.465745025763745,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,1.0,sch2,c5,,,False,False,False,False,False,0.0,False,False,False
s5,ijv-k-cze6qu6rymcj_lvdib6cu:1684851011589,2023-05-23 14:38:35,,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-095,q-1-string-gn,2,0,,Attempt,{value=News Magazines},OK,,ea270e53-dc68-4ddd-9960-b876c06a1891,{value=News Magazines},,,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,,sch2,c5,,0.9833333333333333,False,False,False,False,False,0.0,False,False,False
s5,ijv-k-cze6qu6rymcj_lvdib6cu:1684851011589,2023-05-23 14:38:48,determine category with min or max non-total value in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-095,q-2-string-gn,1,0,,Attempt,{value=Social Media},OK,,0f72ba5c-d7d6-4d10-afca-754ae7fd36a6,{value=Social Media},0.999238234696693,0.999853430281372,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,5.0,sch2,c5,,0.21666666666666667,False,False,False,False,False,0.0,False,False,False
s5,ijv-k-cze6qu6rymcj_lvdib6cu:1684851011589,2023-05-23 14:38:53,determine category with min or max non-total value in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-095,q-3-string-gn,1,0,,Attempt,{value=Newspapers},OK,,e4ecc33e-1d66-45bc-918c-de3af2b25e88,{value=Newspapers},0.999853430281372,0.999971811760875,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,6.0,sch2,c5,,0.08333333333333333,False,False,False,False,False,0.0,False,False,False
s5,ijv-k-cze6qu6rymcj_lvdib6cu:1684851011589,2023-05-23 14:38:58,determine category with min or max non-total value in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-095,q-4-string-gn,1,0,,Attempt,{value=Television News},OK,,bd554864-0b3a-40fa-acb2-4a6da6895041,{value=Television News},0.999971811760875,0.999994579326055,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,7.0,sch2,c5,,0.08333333333333333,False,False,False,False,False,0.0,False,False,False
s5,ijv-k-cze6qu6rymcj_lvdib6cu:1684851011589,2023-05-23 14:39:07,compare maximum values in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-095,q-5-comparison-gn,1,0,,Attempt,{value=true},ERROR," Hints, _relative-analysis problem, categories are NOT the same",244c1954-bc71-4ca8-ad55-1ce720d76823,{value=false},0.844421295197374,0.688374180375298,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,3.0,sch2,c5,,0.15,False,False,False,False,False,0.0,False,False,False
s5,ijv-k-cze6qu6rymcj_lvdib6cu:1684851011589,2023-05-23 14:39:09,,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-095,q-5-comparison-gn,2,0,,Attempt,{value=false},OK,,7cbb2378-e625-4c9d-bd00-bf159dec5076,{value=false},,,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,,sch2,c5,,0.03333333333333333,False,False,False,False,False,0.0,False,False,False
s5,ijv-k-cze6qu6rymcj_lvdib6cu:1684851011589,2023-05-23 14:39:11,,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-095,,0,0,,Done Button,,OK,,58923ee4-c2e7-4bd5-b80d-160c5dff6d22,,,,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,,sch2,c5,Done Button,0.03333333333333333,False,False,False,False,False,0.0,False,False,False
s8,afpqealopsbj1ji37azlnalxb6k:1680546427137,2023-04-03 18:29:31,,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-4,3,0,,Attempt,{value=role-2},JIT,Match anything,34a79888-e7e7-49eb-93f2-a76b45db4932,{value=role-1},,,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,,sch4,c12,,,False,False,False,False,False,0.0,False,False,False
s8,afpqealopsbj1ji37azlnalxb6k:1680546427137,2023-04-03 18:29:35,,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-4,4,0,,Attempt,{value=role-1},OK,,fc3f474a-d7eb-4169-943a-4626c2db377a,{value=role-1},,,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,,sch4,c12,,0.06666666666666667,False,False,False,False,False,0.0,False,False,False
s8,afpqealopsbj1ji37azlnalxb6k:1680546427137,2023-04-03 18:29:38,,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-2,3,0,,Attempt,{value=role-2},OK,,182631b2-a7d5-4d11-9773-e61509cd5818,{value=role-2},,,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,,sch4,c12,,0.05,False,False,False,False,False,0.0,False,False,False
s8,afpqealopsbj1ji37azlnalxb6k:1680546427137,2023-04-03 18:32:54,,analyzing_models_1step,analyzing_models_1step-010,,0,0,,Done Button,,OK,,22ad170c-6f29-4e5e-a244-d691957ca923,,,,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,,sch4,c12,Done Button,3.2666666666666666,False,False,False,False,False,0.0,False,False,False
s8,ovctlndqq8gksv54w1rypob9azc:1680200887752,2023-03-30 18:37:43,match _intercept expression with description.,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-3,1,0,,Attempt,{value=role-3},OK,,5a755c21-86dc-48da-9aa9-a3174ae34b6b,{value=role-3},0.201,0.55874399033186,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,1.0,sch4,c12,,,False,False,False,False,False,0.0,False,False,False
s8,ovctlndqq8gksv54w1rypob9azc:1680200887752,2023-03-30 18:37:43,interpret scenario with numbers,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-3,1,0,,Attempt,{value=role-3},OK,,5a755c21-86dc-48da-9aa9-a3174ae34b6b,{value=role-3},0.680166959192628,0.940735517640485,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,2.0,sch4,c12,,0.0,False,False,False,False,False,0.0,False,False,False
s8,ovctlndqq8gksv54w1rypob9azc:1680200887752,2023-03-30 18:37:48,match _indep expression with description.,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-2,1,0,,Attempt,{value=role-1},JIT,Match anything,93b84261-523c-4ef7-9af0-4bb76e502e3e,{value=role-2},0.55874399033186,0.41009766020003,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,2.0,sch4,c12,,0.08333333333333333,False,False,False,False,False,0.0,False,False,False
s8,ovctlndqq8gksv54w1rypob9azc:1680200887752,2023-03-30 18:37:53,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-1,1,0,,Attempt,{value=role-1},OK,,045cd89a-9798-4938-9497-2f3ef7c1e7a9,{value=role-1},0.611175217216772,0.869806707990603,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,3.0,sch4,c12,,0.08333333333333333,False,False,False,False,False,0.0,False,False,False
s8,ovctlndqq8gksv54w1rypob9azc:1680200887752,2023-03-30 18:37:57,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-4,1,0,,Attempt,{value=role-2},JIT,Match anything,e790566a-bda1-459f-a9c4-48f1bebd9572,{value=role-1},0.869806707990603,0.727139833049598,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,4.0,sch4,c12,,0.06666666666666667,False,False,False,False,False,0.0,False,False,False
s8,ovctlndqq8gksv54w1rypob9azc:1680200887752,2023-03-30 18:38:02,,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-4,2,0,,Attempt,{value=role-3},JIT,Match anything,f05ee989-1a39-44ea-817c-7c298b6c12b1,{value=role-1},,,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,,sch4,c12,,0.08333333333333333,False,False,False,False,False,0.0,False,False,False
s8,ovctlndqq8gksv54w1rypob9azc:1680200887752,2023-03-30 18:38:06,,analyzing_models_1step,analyzing_models_1step-010,gn-classify-item-2,2,0,,Attempt,{value=role-1},JIT,Match anything,bc29b5c2-0027-43f0-8c16-d14f533c6fd1,{value=role-2},,,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,,sch4,c12,,0.06666666666666667,False,False,False,False,False,0.0,False,False,False
s8,usxa8rfjkajqkfgf4f-fkv5pxim:1680720183311,2023-04-05 18:46:54,match _slope expression with description.,analyzing_models_1step,analyzing_models_1step-090,gn-classify-item-3,1,0,,Attempt,{value=role-2},OK,,cd483565-2e3c-4905-9a76-8364402c1e5e,{value=role-2},0.245897541849029,0.611175217216772,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,2.0,sch4,c12,,0.16666666666666666,False,False,False,False,False,0.0,False,False,False
s8,usxa8rfjkajqkfgf4f-fkv5pxim:1680720183311,2023-04-05 18:47:04,,analyzing_models_1step,analyzing_models_1step-090,,0,0,,Done Button,,OK,,6129a5dc-0c21-43ef-ad95-845bc561166b,,,,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,,sch4,c12,Done Button,0.05,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:26:24,determine-can-calculate,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-determine-calculability-0,1,0,,Attempt,{value=_can},OK,,a1fde9ea-e83c-4bc6-a3b5-bd81de84aa9e,{value=_can},0.999815823276836,0.999964578200552,describing_variability_of_quantities,1,empty-variant,PROMOTED,16.0,sch4,c12,,,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:26:29,enter-percent-between-quartiles,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-enter-percent-0,1,0,,Attempt,"{value=25, escape-in-messages=false}",OK,,f0aed7e7-e684-409b-ad4c-86c164f31141,{value=25},0.790255774234879,0.94007066267682,describing_variability_of_quantities,1,empty-variant,PROMOTED,7.0,sch4,c12,,0.08333333333333333,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:26:42,determine-can-calculate,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-determine-calculability-1,1,0,,Attempt,{value=_can},OK,,815d7359-6a79-448e-b451-daa394be146a,{value=_can},0.999964578200552,0.999993188256257,describing_variability_of_quantities,1,empty-variant,PROMOTED,17.0,sch4,c12,,0.21666666666666667,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:26:45,enter-percent-between-quartiles,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-enter-percent-1,1,0,,Attempt,"{value=50, escape-in-messages=false}",JIT,Student enters 50,a13847db-9de0-4136-812d-34e4836374ea,{value=25},0.94007066267682,0.855924293128114,describing_variability_of_quantities,1,empty-variant,PROMOTED,8.0,sch4,c12,,0.05,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:26:50,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-enter-percent-1,2,0,,Attempt,"{value=75, escape-in-messages=false}",ERROR," Hints, there are multiple numbers in this question, this is a percent question, this is a can question, this is a q1 to median question",376ad79e-f43c-4f1d-b232-4fd15f8b4f01,{value=25},,,describing_variability_of_quantities,1,empty-variant,PROMOTED,,sch4,c12,,0.08333333333333333,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:26:54,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-enter-percent-1,3,0,,Attempt,"{value=26, escape-in-messages=false}",ERROR," Hints, there are multiple numbers in this question, this is a percent question, this is a can question, this is a q1 to median question",1d601543-3f22-421e-bc4f-ab6512ab0d28,{value=25},,,describing_variability_of_quantities,1,empty-variant,PROMOTED,,sch4,c12,,0.06666666666666667,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:26:54,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-enter-percent-1,0,2,,Hint Request,,INITIAL_HINT,Those numbers are the same as the Q1 and Median values,08d1f32e-da1f-4ea0-afdd-bc3fc3905470,{value=25},,,describing_variability_of_quantities,1,empty-variant,PROMOTED,,sch4,c12,,0.0,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:26:58,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-enter-percent-1,4,0,,Attempt,"{value=25, escape-in-messages=false}",OK,,4895d575-4052-4cdf-8c19-a1ee634ebeab,{value=25},,,describing_variability_of_quantities,1,empty-variant,PROMOTED,,sch4,c12,,0.06666666666666667,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:27:01,determine-cannot-calculate,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-determine-calculability-2,1,0,,Attempt,{value=_cannot},OK,,005aa5fb-b1ca-4cf2-b840-0a14d5bcb77d,{value=_cannot},0.857447105442535,0.961393567224063,describing_variability_of_quantities,1,empty-variant,PROMOTED,11.0,sch4,c12,,0.05,False,False,False,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:27:06,determine-can-calculate,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-determine-calculability-3,1,0,,Attempt,{value=_cannot},ERROR," Hints, there's just one number here, this is a percent question, this is a can question, this is a q1 question",b4b783bf-9c48-4b8b-94f8-1b75f95c3a5c,{value=_can},0.999993188256257,0.999978759987242,describing_variability_of_quantities,1,empty-variant,PROMOTED,18.0,sch4,c12,,0.08333333333333333,False,False,True,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:27:06,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-determine-calculability-3,0,2,,Hint Request,,INITIAL_HINT,That numbers is the same as the Q1 value,3c83cf9b-0a99-49e2-b5c0-5a33a422ce86,{value=_can},,,describing_variability_of_quantities,1,empty-variant,PROMOTED,,sch4,c12,,0.0,False,False,True,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:27:10,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-determine-calculability-3,2,0,,Attempt,{value=_can},OK,,37fc09f5-32b3-4c25-9ef5-545eb5c9243f,{value=_can},,,describing_variability_of_quantities,1,empty-variant,PROMOTED,,sch4,c12,,0.06666666666666667,False,False,True,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:27:22,enter-percent-relative-quartile,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,gn-enter-percent-3,1,0,,Attempt,"{value=25, escape-in-messages=false}",OK,,3bd08ef3-6291-445a-9aa4-3bd49744326a,{value=25},0.736932530991165,0.937061325847909,describing_variability_of_quantities,1,empty-variant,PROMOTED,7.0,sch4,c12,,0.2,False,False,True,False,False,0.0,False,False,False
s219,bv3o0vtcsieodvvgmgyi2m2ylq0:1678391841068,2023-03-09 20:27:25,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-049,,0,0,,Done Button,,OK,,3eeded96-5ec4-4d00-b95b-875fdd69ce31,,,,describing_variability_of_quantities,1,empty-variant,PROMOTED,,sch4,c12,Done Button,0.05,False,False,True,False,False,0.0,False,False,False
s219,tqulfvspfpkzyc6ddoydycrheok:1675799105787,2023-02-07 19:49:00,determine-cannot-calculate,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-026,gn-determine-calculability-0,1,0,,Attempt,{value=_can},ERROR," Hints, there's just one number here, this is a percent question, this is a cannot question",1711e60d-c32a-48f8-9ad3-77bb86233907,{value=_cannot},0.587195576223291,0.429228837682367,describing_variability_of_quantities,0,empty-variant,PROMOTED,13.0,sch4,c12,,,False,False,False,False,False,0.0,False,False,False
s219,tqulfvspfpkzyc6ddoydycrheok:1675799105787,2023-02-07 19:49:02,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-026,gn-determine-calculability-0,2,0,,Attempt,{value=_cannot},OK,,d32fddfb-a803-4303-b23f-cabdf179326b,{value=_cannot},,,describing_variability_of_quantities,0,empty-variant,PROMOTED,,sch4,c12,,0.03333333333333333,False,False,False,False,False,0.0,False,False,False
s219,tqulfvspfpkzyc6ddoydycrheok:1675799105787,2023-02-07 19:49:17,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-026,gn-determine-calculability-1,2,0,,Attempt,{value=_cannot},OK,,3d2be3db-18b7-4ccb-842f-31300d5297e2,{value=_cannot},,,describing_variability_of_quantities,0,empty-variant,PROMOTED,,sch4,c12,,0.03333333333333333,False,False,False,False,False,0.0,False,False,False
s219,tqulfvspfpkzyc6ddoydycrheok:1675799105787,2023-02-07 19:49:32,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-026,gn-enter-percent-2,2,0,,Attempt,"{value=75, escape-in-messages=false}",OK,,addac368-2e32-43b3-9b4a-66293c166f45,{value=75},,,describing_variability_of_quantities,0,empty-variant,PROMOTED,,sch4,c12,,0.1,False,False,False,False,False,0.0,False,False,False
s219,tqulfvspfpkzyc6ddoydycrheok:1675799105787,2023-02-07 19:49:36,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-026,,0,0,,Done Button,,OK,,6ffe5449-8802-4768-83bf-7e0d0ede8544,,,,describing_variability_of_quantities,0,empty-variant,PROMOTED,,sch4,c12,Done Button,0.06666666666666667,False,False,False,False,False,0.0,False,False,False
s191,dgu0ezvqprlbc_4vlt4vki8qpoa:1662567595772,2022-09-07 16:29:58,,commutative_and_associative_properties,commutative_and_associative_properties_04,component13.1,1,0,,Attempt,"{value=25, escape-in-messages=false}",JIT,Student entered first JIT answer,5e76e563-90f0-4a32-88b9-3cffcbd96486,{value=75},,,composing_and_decomposing_mb_c1,0,empty-variant,GRADUATED,,sch5,c15,,,False,False,False,False,False,0.0,False,False,False
s191,dgu0ezvqprlbc_4vlt4vki8qpoa:1662567595772,2022-09-07 16:30:05,,commutative_and_associative_properties,commutative_and_associative_properties_04,component13.1,2,0,,Attempt,"{value=75, escape-in-messages=false}",OK,,63e72e89-0582-4237-8c94-d6f23ad78c36,{value=75},,,composing_and_decomposing_mb_c1,0,empty-variant,GRADUATED,,sch5,c15,,0.11666666666666667,False,False,False,False,False,0.0,False,False,False
s191,dgu0ezvqprlbc_4vlt4vki8qpoa:1662567595772,2022-09-07 16:30:06,,commutative_and_associative_properties,commutative_and_associative_properties_04,component13.2,1,0,,Attempt,"{value=25, escape-in-messages=false}",OK,,cfe5ef04-b140-4680-b8b4-a8ae773cec18,{value=25},,,composing_and_decomposing_mb_c1,0,empty-variant,GRADUATED,,sch5,c15,,0.016666666666666666,False,False,False,False,False,0.0,False,False,False
s191,dgu0ezvqprlbc_4vlt4vki8qpoa:1662567595772,2022-09-07 16:30:10,,commutative_and_associative_properties,commutative_and_associative_properties_04,component14.1,1,0,,Attempt,"{value=75, escape-in-messages=false}",ERROR," Hints, PPV provided 3 hint levels",4787a80b-1804-4ce0-a7c4-e1def6a01fee,{value=100},,,composing_and_decomposing_mb_c1,0,empty-variant,GRADUATED,,sch5,c15,,0.06666666666666667,False,False,False,False,False,0.0,False,False,False
s191,dgu0ezvqprlbc_4vlt4vki8qpoa:1662567595772,2022-09-07 16:30:16,,commutative_and_associative_properties,commutative_and_associative_properties_04,component14.1,2,0,,Attempt,"{value=25, escape-in-messages=false}",ERROR," Hints, PPV provided 3 hint levels",c2e12d1d-5fc3-4f78-b0e4-eb292ab1bf87,{value=100},,,composing_and_decomposing_mb_c1,0,empty-variant,GRADUATED,,sch5,c15,,0.1,False,False,False,False,False,0.0,False,False,False
s191,dgu0ezvqprlbc_4vlt4vki8qpoa:1662567595772,2022-09-07 16:30:25,,commutative_and_associative_properties,commutative_and_associative_properties_04,component14.1,3,0,,Attempt,"{value=100, escape-in-messages=false}",OK,,71ca2fd9-5085-4915-9504-0456b63afa8c,{value=100},,,composing_and_decomposing_mb_c1,0,empty-variant,GRADUATED,,sch5,c15,,0.15,False,False,False,False,False,0.0,False,False,False
s191,dgu0ezvqprlbc_4vlt4vki8qpoa:1662567595772,2022-09-07 16:30:29,,commutative_and_associative_properties,commutative_and_associative_properties_04,component15.1,1,0,,Attempt,"{value=118, escape-in-messages=false}",OK,,e405eb0a-b221-4d9b-a18f-728645c32636,{value=118},,,composing_and_decomposing_mb_c1,0,empty-variant,GRADUATED,,sch5,c15,,0.06666666666666667,False,False,False,False,False,0.0,False,False,False
s191,dgu0ezvqprlbc_4vlt4vki8qpoa:1662567595772,2022-09-07 16:30:36,,commutative_and_associative_properties,commutative_and_associative_properties_04,component17.1,1,0,,Attempt,"{value=4/9, escape-in-messages=false}",OK,,d1815494-1b33-44b2-a652-f092c51676c0,{value=4/9},,,composing_and_decomposing_mb_c1,0,empty-variant,GRADUATED,,sch5,c15,,0.11666666666666667,False,False,False,False,False,0.0,False,False,False
s191,dgu0ezvqprlbc_4vlt4vki8qpoa:1662567595772,2022-09-07 16:30:40,,commutative_and_associative_properties,commutative_and_associative_properties_04,component17.2,1,0,,Attempt,"{value=5/9, escape-in-messages=false}",OK,,05d423a5-312a-488c-b26b-498137c1fafd,{value=5/9},,,composing_and_decomposing_mb_c1,0,empty-variant,GRADUATED,,sch5,c15,,0.06666666666666667,False,False,False,False,False,0.0,False,False,False
